customer_id,tenure_months,contract,internet_service,tech_support,online_security,payment_method,monthly_charges,cltv,churn_value,predicted_churn,churn_probability,risk_segment
8931-GJJIQ,9,Month-to-month,Fiber optic,No,No,Electronic check,83.3,3520,1,1,0.8907,Very High Risk
9391-EOYLI,12,Month-to-month,Fiber optic,No,No,Electronic check,80.45,5374,1,1,0.8906,Very High Risk
2609-IAICY,1,Month-to-month,Fiber optic,No,No,Electronic check,77.15,2756,1,1,0.8904,Very High Risk
6127-ISGTU,16,Month-to-month,Fiber optic,No,No,Electronic check,84.95,3075,1,1,0.8904,Very High Risk
9787-XVQIU,1,Month-to-month,Fiber optic,No,No,Electronic check,75.3,3596,1,1,0.8903,Very High Risk
0637-KVDLV,2,Month-to-month,Fiber optic,No,No,Electronic check,76.5,5944,1,1,0.8903,Very High Risk
2672-HUYVI,6,Month-to-month,Fiber optic,No,No,Electronic check,91.1,2266,1,1,0.8902,Very High Risk
8348-HFYIV,2,Month-to-month,DSL,No,No,Electronic check,49.25,5775,1,1,0.8902,Very High Risk
2495-INZWQ,4,Month-to-month,DSL,No,No,Electronic check,44.55,5605,1,1,0.8899,Very High Risk
1320-HTRDR,3,Month-to-month,Fiber optic,No,No,Electronic check,75.5,5948,1,1,0.8898,Very High Risk
1024-GUALD,1,Month-to-month,DSL,No,No,Electronic check,24.8,4851,1,1,0.8897,Very High Risk
8372-JUXUI,1,Month-to-month,Fiber optic,No,No,Electronic check,74.35,2814,1,1,0.8897,Very High Risk
6979-ZNSFF,8,Month-to-month,Fiber optic,No,No,Electronic check,87.05,2545,1,1,0.8897,Very High Risk
1981-INRFU,2,Month-to-month,Fiber optic,No,No,Electronic check,79.75,5172,1,1,0.8896,Very High Risk
4581-SSPWD,3,Month-to-month,Fiber optic,No,No,Electronic check,75.8,5475,1,1,0.8895,Very High Risk
4844-JJWUY,1,Month-to-month,Fiber optic,No,No,Electronic check,86.0,5359,1,1,0.8895,Very High Risk
6457-USBER,1,Month-to-month,Fiber optic,No,No,Electronic check,80.8,4424,1,1,0.8894,Very High Risk
9300-RENDD,1,Month-to-month,Fiber optic,No,No,Electronic check,79.95,4815,1,1,0.8894,Very High Risk
1569-TTNYJ,5,Month-to-month,Fiber optic,No,No,Electronic check,78.75,3401,1,1,0.8892,Very High Risk
6969-MVBAI,9,Month-to-month,Fiber optic,No,No,Electronic check,90.1,2893,0,1,0.8892,Very High Risk
2514-GINMM,1,Month-to-month,Fiber optic,No,No,Electronic check,79.5,4490,1,1,0.8891,Very High Risk
3387-VATUS,5,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),94.85,5701,1,1,0.889,Very High Risk
9025-AOMKI,6,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),93.55,5617,1,1,0.8889,Very High Risk
0495-RVCBF,1,Month-to-month,Fiber optic,No,No,Electronic check,79.7,2066,1,1,0.8889,Very High Risk
1157-BQCUW,1,Month-to-month,Fiber optic,No,No,Electronic check,74.95,2591,1,1,0.8889,Very High Risk
5561-NWEVX,2,Month-to-month,Fiber optic,No,No,Electronic check,79.2,4225,1,1,0.8889,Very High Risk
6358-LYNGM,1,Month-to-month,Fiber optic,No,No,Electronic check,74.9,2548,1,1,0.8889,Very High Risk
9102-IAYHT,17,Month-to-month,Fiber optic,No,No,Electronic check,85.45,3670,1,1,0.8888,Very High Risk
1564-NTYXF,13,Month-to-month,Fiber optic,No,No,Electronic check,82.0,3363,1,1,0.8888,Very High Risk
6372-RFVNS,1,Month-to-month,Fiber optic,No,No,Electronic check,78.8,5075,1,1,0.8885,Very High Risk
4143-OOBWZ,5,Month-to-month,Fiber optic,No,No,Electronic check,81.3,3819,1,1,0.8883,Very High Risk
1184-PJVDB,10,Month-to-month,Fiber optic,No,No,Electronic check,79.95,5640,1,1,0.8882,Very High Risk
5229-PRWKT,8,Month-to-month,Fiber optic,No,No,Electronic check,86.55,4193,1,1,0.8882,Very High Risk
4094-NSEDU,21,Month-to-month,Fiber optic,No,No,Electronic check,94.25,4819,1,1,0.8881,Very High Risk
7330-WZLNC,5,Month-to-month,Fiber optic,No,No,Electronic check,90.8,5090,1,1,0.8881,Very High Risk
5494-HECPR,1,Month-to-month,Fiber optic,No,No,Electronic check,80.25,2502,1,1,0.8881,Very High Risk
4614-NUVZD,1,Month-to-month,Fiber optic,No,No,Electronic check,81.1,2075,1,1,0.8881,Very High Risk
5960-WPXQM,1,Month-to-month,Fiber optic,No,No,Electronic check,79.05,3555,1,1,0.8879,Very High Risk
2454-RPBRZ,12,Month-to-month,Fiber optic,No,No,Electronic check,98.1,2709,1,1,0.8879,Very High Risk
8058-INTPH,1,Month-to-month,Fiber optic,No,No,Electronic check,79.65,2119,1,1,0.8878,Very High Risk
3247-ZVOUO,10,Month-to-month,Fiber optic,No,No,Electronic check,85.55,3336,1,1,0.8878,Very High Risk
0011-IGKFF,13,Month-to-month,Fiber optic,No,No,Electronic check,98.0,3714,1,1,0.8876,Very High Risk
4021-RQSNY,29,Month-to-month,Fiber optic,No,No,Electronic check,98.5,5137,1,1,0.8876,Very High Risk
4529-CKBCL,2,Month-to-month,Fiber optic,No,No,Electronic check,80.2,4381,1,1,0.8875,Very High Risk
7240-ETPTR,9,Month-to-month,DSL,No,No,Electronic check,48.75,4359,1,1,0.8875,Very High Risk
7234-FECYN,8,Month-to-month,Fiber optic,No,No,Electronic check,101.35,5546,1,1,0.8874,Very High Risk
3797-VTIDR,1,Month-to-month,DSL,No,No,Electronic check,23.45,4517,1,1,0.8874,Very High Risk
5380-AFSSK,5,Month-to-month,Fiber optic,No,No,Mailed check,93.9,5435,1,1,0.8873,Very High Risk
7548-SEPYI,5,Month-to-month,Fiber optic,No,No,Electronic check,96.25,5056,1,1,0.8873,Very High Risk
2215-ZAFGX,9,Month-to-month,Fiber optic,No,No,Electronic check,85.5,4867,0,1,0.8872,Very High Risk
4234-XTNEA,2,Month-to-month,Fiber optic,No,No,Electronic check,79.95,5213,0,1,0.8872,Very High Risk
4228-ZGYUW,4,Month-to-month,Fiber optic,No,No,Electronic check,90.05,3212,1,1,0.8872,Very High Risk
4813-HQMGZ,8,Month-to-month,Fiber optic,Yes,No,Electronic check,90.25,4969,0,1,0.8869,Very High Risk
4853-OITSN,5,Month-to-month,Fiber optic,No,Yes,Electronic check,89.15,2576,0,1,0.8868,Very High Risk
3746-EUBYR,1,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),74.6,5861,1,1,0.8868,Very High Risk
1618-CFHME,2,Month-to-month,Fiber optic,No,No,Electronic check,75.9,2101,1,1,0.8866,Very High Risk
9274-CNFMO,4,Month-to-month,Fiber optic,No,No,Electronic check,74.95,3716,1,1,0.8865,Very High Risk
9221-OTIVJ,14,Month-to-month,Fiber optic,No,No,Electronic check,104.85,2292,1,1,0.8864,Very High Risk
4285-GYRQC,7,Month-to-month,Fiber optic,No,No,Electronic check,86.25,3344,1,1,0.8864,Very High Risk
7439-DKZTW,1,Month-to-month,Fiber optic,No,No,Electronic check,80.55,3154,0,1,0.8863,Very High Risk
2462-XIIJB,5,Month-to-month,Fiber optic,No,No,Electronic check,92.5,2810,1,1,0.8862,Very High Risk
4090-KPJIP,3,Month-to-month,Fiber optic,No,No,Electronic check,74.95,3641,0,1,0.8862,Very High Risk
9689-PTNPG,2,Month-to-month,Fiber optic,No,No,Electronic check,80.25,5055,1,1,0.8859,Very High Risk
9306-CPCBC,3,Month-to-month,Fiber optic,No,No,Electronic check,74.25,3207,1,1,0.8859,Very High Risk
8780-IXSTS,6,Month-to-month,Fiber optic,No,No,Electronic check,90.1,5656,1,1,0.8859,Very High Risk
0018-NYROU,5,Month-to-month,Fiber optic,No,No,Electronic check,68.95,5536,0,1,0.8859,Very High Risk
9399-APLBT,1,Month-to-month,Fiber optic,No,No,Electronic check,74.7,5980,1,1,0.8858,Very High Risk
7156-MHUGY,13,Month-to-month,Fiber optic,No,No,Electronic check,90.5,5394,1,1,0.8858,Very High Risk
7394-FKDNK,9,Month-to-month,Fiber optic,No,No,Electronic check,89.45,4971,1,1,0.8857,Very High Risk
4749-OJKQU,4,Month-to-month,Fiber optic,No,No,Electronic check,75.65,5396,0,1,0.8856,Very High Risk
4210-QFJMF,4,Month-to-month,Fiber optic,No,No,Electronic check,79.15,5762,1,1,0.8855,Very High Risk
8740-CRYFY,1,Month-to-month,Fiber optic,No,No,Electronic check,78.95,2038,1,1,0.8855,Very High Risk
2430-USGXP,24,Month-to-month,Fiber optic,No,No,Electronic check,101.05,4766,1,1,0.8853,Very High Risk
7379-POKDZ,3,Month-to-month,Fiber optic,No,No,Electronic check,70.3,3038,1,1,0.8852,Very High Risk
6198-RTPMF,17,Month-to-month,Fiber optic,No,No,Electronic check,92.6,4756,0,1,0.885,Very High Risk
8779-QRDMV,1,Month-to-month,DSL,No,No,Electronic check,39.65,5433,1,1,0.885,Very High Risk
9878-TNQGW,2,Month-to-month,Fiber optic,No,No,Electronic check,80.95,3533,1,1,0.8849,Very High Risk
1867-BDVFH,11,Month-to-month,Fiber optic,No,No,Electronic check,74.35,5075,1,1,0.8849,Very High Risk
1579-KLYDT,7,Month-to-month,Fiber optic,No,No,Electronic check,90.45,5356,1,1,0.8847,Very High Risk
3178-FESZO,1,Month-to-month,Fiber optic,No,No,Credit card (automatic),100.25,5797,1,1,0.8841,Very High Risk
5835-BEQEU,3,Month-to-month,Fiber optic,No,No,Electronic check,76.95,4428,1,1,0.8839,Very High Risk
5995-SNNEW,23,Month-to-month,Fiber optic,No,No,Electronic check,104.45,5883,0,1,0.8838,Very High Risk
8086-OVPWV,2,Month-to-month,Fiber optic,No,No,Electronic check,80.2,2384,1,1,0.8837,Very High Risk
5550-VFRLC,1,Month-to-month,Fiber optic,No,No,Electronic check,69.85,5056,1,1,0.8837,Very High Risk
3606-TWKGI,13,Month-to-month,Fiber optic,No,No,Electronic check,106.9,2494,1,1,0.8835,Very High Risk
7409-KIUTL,1,Month-to-month,Fiber optic,No,No,Electronic check,71.0,5345,1,1,0.8834,Very High Risk
8357-EQXFO,7,Month-to-month,Fiber optic,No,No,Electronic check,95.35,3077,1,1,0.8834,Very High Risk
5299-SJCZT,3,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),101.55,4480,1,1,0.8834,Very High Risk
4871-JTKJF,1,Month-to-month,Fiber optic,No,No,Electronic check,69.65,4741,1,1,0.8833,Very High Risk
9488-HGMJH,1,Month-to-month,Fiber optic,No,No,Electronic check,71.15,5287,1,1,0.8832,Very High Risk
4140-MUHUG,3,Month-to-month,Fiber optic,No,No,Electronic check,86.85,3561,1,1,0.8832,Very High Risk
5597-GLBUC,1,Month-to-month,Fiber optic,No,No,Electronic check,85.45,4931,1,1,0.8832,Very High Risk
6615-NGGZJ,14,Month-to-month,Fiber optic,No,No,Electronic check,100.55,5224,1,1,0.8832,Very High Risk
2789-HQBOU,3,Month-to-month,Fiber optic,No,No,Electronic check,80.35,4203,0,1,0.8832,Very High Risk
0375-HVGXO,1,Month-to-month,DSL,No,No,Electronic check,34.7,4476,1,1,0.883,Very High Risk
7206-GZCDC,1,Month-to-month,Fiber optic,No,No,Electronic check,69.25,4371,1,1,0.883,Very High Risk
2691-NZETQ,9,Month-to-month,Fiber optic,No,No,Electronic check,85.35,2752,1,1,0.8828,Very High Risk
3878-AVSOQ,1,Month-to-month,Fiber optic,No,No,Electronic check,71.25,5033,0,1,0.8827,Very High Risk
4060-LDNLU,7,Month-to-month,Fiber optic,No,No,Electronic check,96.2,4329,0,1,0.8827,Very High Risk
9507-EXLTT,1,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),79.35,3492,1,1,0.8825,Very High Risk
8062-YBDOE,1,Month-to-month,Fiber optic,No,No,Electronic check,69.65,5844,1,1,0.8824,Very High Risk
0325-XBFAC,8,Month-to-month,Fiber optic,No,No,Electronic check,94.7,5811,1,1,0.8823,Very High Risk
5095-AESKG,3,Month-to-month,Fiber optic,No,No,Credit card (automatic),91.5,5646,1,1,0.8823,Very High Risk
2876-GZYZC,13,Month-to-month,Fiber optic,No,No,Electronic check,85.95,5886,0,1,0.8822,Very High Risk
1678-FYZOW,3,Month-to-month,Fiber optic,No,No,Electronic check,79.4,2448,1,1,0.882,Very High Risk
8361-LTMKD,4,Month-to-month,Fiber optic,No,No,Mailed check,74.4,5839,1,1,0.882,Very High Risk
7074-IEVOJ,3,Month-to-month,Fiber optic,No,No,Electronic check,79.4,3501,1,1,0.8819,Very High Risk
9837-BMCLM,3,Month-to-month,Fiber optic,No,No,Electronic check,78.5,3567,1,1,0.8817,Very High Risk
3462-BJQQA,6,Month-to-month,Fiber optic,No,No,Electronic check,89.75,2370,0,1,0.8815,Very High Risk
6507-ZJSUR,23,Month-to-month,Fiber optic,No,No,Electronic check,90.45,5272,0,1,0.8813,Very High Risk
1448-PWKYE,1,Month-to-month,Fiber optic,No,No,Electronic check,80.0,2046,1,1,0.8812,Very High Risk
7120-RFMVS,1,Month-to-month,Fiber optic,No,No,Electronic check,84.5,4340,1,1,0.8812,Very High Risk
9253-QXKBE,29,Month-to-month,Fiber optic,No,No,Electronic check,94.45,2233,1,1,0.8812,Very High Risk
8375-DKEBR,1,Month-to-month,Fiber optic,No,No,Electronic check,69.6,3438,1,1,0.8811,Very High Risk
4112-LUEIZ,10,Month-to-month,Fiber optic,No,No,Electronic check,89.5,4206,1,1,0.881,Very High Risk
5539-TMZLF,1,Month-to-month,Fiber optic,No,No,Electronic check,69.75,5057,1,1,0.881,Very High Risk
8107-KNCIM,14,Month-to-month,Fiber optic,No,No,Electronic check,75.1,3771,0,1,0.881,Very High Risk
0168-XZKBB,19,Month-to-month,Fiber optic,No,No,Electronic check,86.85,5072,0,1,0.881,Very High Risk
6328-ZPBGN,11,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),95.15,4074,1,1,0.881,Very High Risk
4585-HETAI,4,Month-to-month,Fiber optic,No,No,Electronic check,73.75,5026,1,1,0.881,Very High Risk
8290-YWKHZ,32,Month-to-month,Fiber optic,No,No,Electronic check,93.2,5247,1,1,0.8809,Very High Risk
3329-WDIOK,3,Month-to-month,DSL,No,No,Electronic check,50.6,4800,1,1,0.8808,Very High Risk
6229-LSCKB,6,Month-to-month,Fiber optic,No,No,Electronic check,79.7,2893,0,1,0.8808,Very High Risk
8644-XLFBW,1,Month-to-month,Fiber optic,No,No,Electronic check,71.65,5674,1,1,0.8808,Very High Risk
9809-IMGCQ,22,Month-to-month,Fiber optic,No,No,Electronic check,96.7,4458,1,1,0.8806,Very High Risk
4806-KEXQR,4,Month-to-month,Fiber optic,No,No,Electronic check,79.9,4669,1,1,0.8806,Very High Risk
8000-REIQB,1,Month-to-month,Fiber optic,No,No,Electronic check,69.95,3208,1,1,0.8805,Very High Risk
5378-IKEEG,1,Month-to-month,DSL,No,No,Electronic check,35.75,3351,1,1,0.8804,Very High Risk
7130-VTEWQ,8,Month-to-month,Fiber optic,No,No,Electronic check,75.75,4174,1,1,0.8802,Very High Risk
6357-JJPQT,3,Month-to-month,Fiber optic,No,No,Electronic check,80.5,2032,0,1,0.8802,Very High Risk
9402-ORRAH,15,Month-to-month,Fiber optic,No,No,Electronic check,91.5,4173,0,1,0.8802,Very High Risk
8443-ZRDBZ,4,Month-to-month,Fiber optic,No,No,Electronic check,76.05,3685,1,1,0.8801,Very High Risk
4298-OYIFC,15,Month-to-month,Fiber optic,Yes,No,Electronic check,103.45,5640,0,1,0.8801,Very High Risk
0841-NULXI,1,Month-to-month,DSL,No,No,Electronic check,35.55,3958,1,1,0.8801,Very High Risk
6683-VLCTZ,20,Month-to-month,Fiber optic,No,No,Electronic check,98.55,5444,1,1,0.8798,Very High Risk
1846-XWOQN,1,Month-to-month,Fiber optic,No,No,Electronic check,70.15,2825,1,1,0.8797,Very High Risk
8083-YTZES,4,Month-to-month,Fiber optic,No,No,Electronic check,74.35,3622,1,1,0.8797,Very High Risk
1450-GALXR,10,Month-to-month,Fiber optic,Yes,No,Electronic check,98.5,5184,1,1,0.8796,Very High Risk
2645-QTLMB,7,Month-to-month,Fiber optic,No,No,Electronic check,94.25,5267,1,1,0.8794,Very High Risk
5276-KQWHG,2,Month-to-month,Fiber optic,No,No,Electronic check,69.6,4596,1,1,0.8792,Very High Risk
2575-GFSOE,7,Month-to-month,Fiber optic,No,No,Electronic check,69.0,5672,1,1,0.8792,Very High Risk
1024-VRZHF,11,Month-to-month,Fiber optic,No,No,Electronic check,74.95,2044,1,1,0.879,Very High Risk
6892-XPFPU,24,Month-to-month,Fiber optic,No,No,Electronic check,104.25,2104,1,1,0.879,Very High Risk
9605-WGJVW,1,Month-to-month,Fiber optic,No,No,Electronic check,70.2,2422,0,1,0.879,Very High Risk
2636-ALXXZ,1,Month-to-month,Fiber optic,No,No,Electronic check,69.6,2151,1,1,0.8789,Very High Risk
6941-PMGEP,5,Month-to-month,Fiber optic,No,No,Electronic check,80.0,3937,1,1,0.8789,Very High Risk
7969-AULMZ,21,Month-to-month,Fiber optic,No,No,Electronic check,97.35,4321,1,1,0.8786,Very High Risk
3841-CONLJ,1,Month-to-month,DSL,No,No,Electronic check,35.0,4099,0,1,0.8785,Very High Risk
5949-XIKAE,8,Month-to-month,Fiber optic,No,No,Electronic check,83.55,2879,1,1,0.8785,Very High Risk
7994-UYIVZ,8,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),85.65,2512,0,1,0.8783,Very High Risk
7294-TMAOP,1,Month-to-month,Fiber optic,No,No,Electronic check,90.55,2627,1,1,0.8783,Very High Risk
8051-HJRLT,1,Month-to-month,Fiber optic,No,No,Electronic check,70.55,2146,1,1,0.8782,Very High Risk
5797-APWZC,1,Month-to-month,Fiber optic,No,No,Electronic check,90.6,2540,1,1,0.8781,Very High Risk
4514-GFCFI,16,Month-to-month,Fiber optic,No,No,Electronic check,84.75,5136,1,1,0.878,Very High Risk
8752-STIVR,4,Month-to-month,Fiber optic,No,No,Electronic check,79.0,2085,1,1,0.8776,Very High Risk
9850-OWRHQ,3,Month-to-month,Fiber optic,No,No,Credit card (automatic),74.1,5657,1,1,0.8776,Very High Risk
2202-CUYXZ,1,Month-to-month,Fiber optic,No,No,Electronic check,84.85,3086,1,1,0.8776,Very High Risk
7563-BIUPC,5,Month-to-month,Fiber optic,No,No,Electronic check,80.6,5715,1,1,0.8775,Very High Risk
7493-TPUWZ,1,Month-to-month,Fiber optic,No,No,Electronic check,79.15,4243,1,1,0.8774,Very High Risk
1628-BIZYP,1,Month-to-month,Fiber optic,No,No,Electronic check,85.0,5754,0,1,0.8774,Very High Risk
0334-GDDSO,3,Month-to-month,Fiber optic,No,No,Electronic check,81.35,2818,1,1,0.8773,Very High Risk
3091-FYHKI,1,Month-to-month,DSL,No,No,Electronic check,35.45,2301,1,1,0.8772,Very High Risk
2985-FMWYF,23,Month-to-month,Fiber optic,No,No,Electronic check,93.5,4861,0,1,0.8772,Very High Risk
2612-RRIDN,4,Month-to-month,Fiber optic,No,No,Electronic check,81.0,3591,1,1,0.8771,Very High Risk
0822-GAVAP,2,Month-to-month,DSL,No,No,Electronic check,34.7,3146,1,1,0.877,Very High Risk
6877-TJMBR,1,Month-to-month,Fiber optic,Yes,No,Electronic check,84.8,2627,1,1,0.8769,Very High Risk
1704-NRWYE,9,Month-to-month,Fiber optic,No,No,Electronic check,80.85,5242,1,1,0.8769,Very High Risk
6168-WFVVF,3,Month-to-month,Fiber optic,No,No,Electronic check,70.3,5165,1,1,0.8769,Very High Risk
5569-KGJHX,9,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),85.35,2445,1,1,0.8769,Very High Risk
7858-GTZSP,12,Month-to-month,Fiber optic,No,No,Electronic check,86.55,2061,0,1,0.8766,Very High Risk
3398-FSHON,12,Month-to-month,Fiber optic,No,No,Electronic check,91.3,4703,1,1,0.8765,Very High Risk
2688-BHGOG,9,Month-to-month,Fiber optic,No,No,Electronic check,79.55,5811,0,1,0.8764,Very High Risk
9603-OAIHC,1,Month-to-month,Fiber optic,No,No,Electronic check,70.05,2469,0,1,0.8763,Very High Risk
7029-RPUAV,17,Month-to-month,Fiber optic,No,No,Credit card (automatic),100.45,5508,1,1,0.8762,Very High Risk
4123-DVHPH,9,Month-to-month,Fiber optic,No,Yes,Electronic check,88.05,2715,0,1,0.8762,Very High Risk
1465-VINDH,10,Month-to-month,Fiber optic,No,No,Credit card (automatic),102.1,3596,1,1,0.8761,Very High Risk
9172-ANCRX,10,Month-to-month,Fiber optic,No,Yes,Electronic check,98.7,5561,1,1,0.876,Very High Risk
3106-ULWFW,8,Month-to-month,Fiber optic,No,No,Credit card (automatic),85.2,2887,1,1,0.876,Very High Risk
5940-NFXKV,19,Month-to-month,Fiber optic,No,No,Electronic check,83.65,3427,1,1,0.8759,Very High Risk
7613-LLQFO,12,Month-to-month,Fiber optic,No,No,Electronic check,84.45,3330,1,1,0.8759,Very High Risk
9094-AZPHK,15,Month-to-month,Fiber optic,No,No,Electronic check,100.15,2565,0,1,0.8758,Very High Risk
2754-VDLTR,10,Month-to-month,Fiber optic,No,No,Electronic check,95.2,4922,1,1,0.8756,Very High Risk
1768-ZAIFU,1,Month-to-month,DSL,No,No,Electronic check,25.2,5688,1,1,0.8755,Very High Risk
8821-XNHVZ,1,Month-to-month,Fiber optic,No,No,Mailed check,80.05,2943,1,1,0.8755,Very High Risk
0840-DFEZH,7,Month-to-month,Fiber optic,No,No,Electronic check,75.35,4989,0,1,0.8755,Very High Risk
5804-LEPIM,2,Month-to-month,Fiber optic,No,No,Electronic check,70.35,2671,1,1,0.8754,Very High Risk
9290-SHCMB,13,Month-to-month,Fiber optic,No,No,Electronic check,96.85,3098,0,1,0.8754,Very High Risk
6711-FLDFB,7,Month-to-month,Fiber optic,No,No,Electronic check,74.9,5159,1,1,0.8754,Very High Risk
8625-AZYZY,24,Month-to-month,Fiber optic,No,No,Electronic check,104.65,4734,1,1,0.8754,Very High Risk
9223-UCPVT,1,Month-to-month,Fiber optic,No,No,Electronic check,94.4,5764,1,1,0.8753,Very High Risk
0220-EBGCE,2,Month-to-month,Fiber optic,No,No,Electronic check,85.85,3273,1,1,0.8751,Very High Risk
6356-ELRKD,1,Month-to-month,Fiber optic,No,Yes,Electronic check,95.6,4091,1,1,0.875,Very High Risk
1393-IMKZG,1,Month-to-month,Fiber optic,Yes,No,Electronic check,95.85,3270,0,1,0.875,Very High Risk
8087-LGYHQ,9,Month-to-month,Fiber optic,No,No,Electronic check,94.05,3475,0,1,0.875,Very High Risk
2027-FECZV,12,Month-to-month,Fiber optic,No,No,Electronic check,106.7,2406,1,1,0.875,Very High Risk
5244-IRFIH,33,Month-to-month,Fiber optic,No,No,Electronic check,94.5,4333,1,1,0.8748,Very High Risk
5889-LFOLL,13,Month-to-month,Fiber optic,No,No,Electronic check,84.6,2659,1,1,0.8745,Very High Risk
4229-CZMLL,6,Month-to-month,Fiber optic,No,No,Electronic check,74.9,4160,1,1,0.8745,Very High Risk
4342-HENTK,2,Month-to-month,Fiber optic,No,No,Electronic check,70.65,2189,1,1,0.8745,Very High Risk
7209-JCUDS,10,Month-to-month,Fiber optic,No,No,Electronic check,94.9,2832,1,1,0.8744,Very High Risk
8541-QVFKM,8,Month-to-month,Fiber optic,No,No,Electronic check,73.5,5777,0,1,0.8743,Very High Risk
6424-ELEYH,3,Month-to-month,Fiber optic,No,No,Credit card (automatic),74.75,3972,1,1,0.8742,Very High Risk
5729-KLZAR,4,Month-to-month,Fiber optic,No,No,Electronic check,80.85,2961,1,1,0.8741,Very High Risk
3317-VLGQT,14,Month-to-month,Fiber optic,No,No,Electronic check,78.1,3157,0,1,0.8741,Very High Risk
1173-XZPYF,11,Month-to-month,Fiber optic,No,No,Electronic check,89.2,3734,0,1,0.874,Very High Risk
6653-CBBOM,1,Month-to-month,Fiber optic,No,No,Electronic check,70.3,5963,1,1,0.8739,Very High Risk
8510-AWCXC,13,Month-to-month,Fiber optic,No,Yes,Electronic check,100.8,3269,1,1,0.8739,Very High Risk
0709-TVGUR,9,Month-to-month,Fiber optic,No,No,Electronic check,74.55,3145,1,1,0.8739,Very High Risk
